id,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,DateIn,DateRetrofit,DateOut,lat,lon,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,EIC,projectID
3278,Schwanden Gemeinde,Hydro,Run-Of-River,PP,Switzerland,1.8,,2005.0,2005.0,,46.9956406572999,9.08699685101,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2225'}, 'OPSD': {'OEU-939'}}"
3279,Sauterot Heremence Fmdb,Hydro,Run-Of-River,PP,Switzerland,0.6,,2012.0,2012.0,,46.1707174052999,7.40783042964,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2390'}, 'OPSD': {'OEU-1065'}}"
3280,Sauterot Heremence Lysa,Hydro,Run-Of-River,PP,Switzerland,5.1,,1977.0,1977.0,,46.1699973881,7.40653607428999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1982'}, 'OPSD': {'OEU-1064'}}"
3281,Saxettal Geissbrunnen,Hydro,Run-Of-River,PP,Switzerland,0.48,,1999.0,1999.0,,46.6283781404,7.82997757095,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2420'}, 'OPSD': {'OEU-746'}}"
3282,Saxettal Kammri,Hydro,Run-Of-River,PP,Switzerland,0.8,,1998.0,1998.0,,46.65762105,7.853444546,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2364'}, 'OPSD': {'OEU-747'}}"
3283,Schattenhalb,Hydro,Run-Of-River,PP,Switzerland,9.7,,2010.0,2017.0,,46.7194470022,8.18458296836,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1776'}, 'OPSD': {'OEU-740', 'OEU-741'}}"
3284,Schergenbach,Hydro,Run-Of-River,PP,Switzerland,0.96,,1970.0,1970.0,,46.9603846169999,10.4217681588999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2338'}, 'OPSD': {'OEU-1233'}}"
3285,Schiffenen,Hydro,Reservoir,Store,Switzerland,71.0,,1964.0,1964.0,,46.8827252047,7.19421903622,,59.0,47.0,0.0,{nan},"{'JRC': {'JRC-H663'}, 'OPSD': {'OEU-790'}}"
3286,Schiffmuhle,Hydro,Run-Of-River,PP,Switzerland,3.67999999999999,,2013.0,2013.0,,47.48806753285,8.26727797892,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2082'}, 'OPSD': {'OEU-988', 'OEU-987'}}"
3287,Schild,Hydro,Run-Of-River,PP,Switzerland,2.75,,2003.0,2003.0,,46.7798141190999,8.15569252116,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2152'}, 'OPSD': {'OEU-888'}}"
3288,Schlossmuhle Frauenfeld,Hydro,Run-Of-River,PP,Switzerland,0.31,,2012.0,2012.0,,47.5538872916,8.89796299427,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2467'}, 'OPSD': {'OEU-686'}}"
3289,Schwanden Blumer,Hydro,Run-Of-River,PP,Switzerland,0.9,,1999.0,1999.0,,46.9937940839,9.07773551203,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2353'}, 'OPSD': {'OEU-931'}}"
3290,Schwanden Sne,Hydro,Run-Of-River,PP,Switzerland,0.5,,2000.0,2000.0,,46.994725001,9.08184034492,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2416'}, 'OPSD': {'OEU-940'}}"
3291,Spina Isola,Hydro,Reservoir,Store,Switzerland,20.9,,1962.0,1962.0,,46.4311343619999,9.20699910427,,6.5,45.0,0.0,{nan},"{'JRC': {'JRC-H1366'}, 'OPSD': {'OEU-1174'}}"
3292,Seealp Wasserauen,Hydro,Reservoir,Store,Switzerland,2.5,,2005.0,2005.0,,47.2807040389,9.42116368952,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2157'}, 'OPSD': {'OEU-669'}}"
3293,Sembrancher,Hydro,Run-Of-River,PP,Switzerland,11.0,,1929.0,1929.0,,46.079152002,7.15672724813999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1711'}, 'OPSD': {'OEU-1105'}}"
3294,Sennhof,Hydro,Run-Of-River,PP,Switzerland,0.47,,2014.0,2014.0,,47.4661750376,8.75613687859,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2421'}, 'OPSD': {'OEU-688'}}"
3295,Sennwald,Hydro,Run-Of-River,PP,Switzerland,1.22,,1990.0,1990.0,,47.2615761557,9.49605409188999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2269'}, 'OPSD': {'OEU-647'}}"
3296,Sernf,Hydro,Run-Of-River,PP,Switzerland,15.7,,2003.0,2003.0,,46.9957286985,9.08713105463,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1525'}, 'OPSD': {'OEU-937'}}"
3297,Sigirino Monteceneri,Hydro,Run-Of-River,PP,Switzerland,0.84,,2015.0,2015.0,,46.0774335119,8.91253368696,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2360'}, 'OPSD': {'OEU-1198'}}"
3298,Sihl Hofe,Hydro,Run-Of-River,PP,Switzerland,1.45,,1961.0,1961.0,,47.1773356908,8.68239576491,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2251'}, 'OPSD': {'OEU-978'}}"
3299,Silvaplana,Hydro,Run-Of-River,PP,Switzerland,1.47,,1973.0,1973.0,,46.4596242856,9.79337673204,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2250'}, 'OPSD': {'OEU-1218'}}"
3300,Simmenfluh,Hydro,Run-Of-River,PP,Switzerland,9.0,,2000.0,2000.0,,46.6727987868,7.62264084058999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1800'}, 'OPSD': {'OEU-765'}}"
3301,Solis,Hydro,Run-Of-River,PP,Switzerland,7.3,,1978.0,1978.0,,46.6819220935999,9.52521300017,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1874'}, 'OPSD': {'OEU-620'}}"
3302,Sonzier,Hydro,Run-Of-River,PP,Switzerland,1.65,,1971.0,1971.0,,46.4403231331999,6.92517165399,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2234'}, 'OPSD': {'OEU-1142'}}"
3303,Sanetsch,Hydro,Reservoir,Store,Switzerland,18.0,,1966.0,1966.0,,46.3764261319,7.27799985349,,2.6,42.0,0.0,{nan},"{'JRC': {'JRC-H1459'}, 'OPSD': {'OEU-774'}}"
3304,Salanfe,Hydro,Reservoir,Store,Switzerland,70.0,,2012.0,2012.0,,46.1464058483,7.02889676253,,40.0,52.0,0.0,{nan},"{'JRC': {'JRC-H668'}, 'OPSD': {'OEU-1117'}}"
3305,Saflisch,Hydro,Run-Of-River,PP,Switzerland,1.25,,2005.0,2005.0,,46.342857005,8.17357038388999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2268'}, 'OPSD': {'OEU-1005'}}"
3306,Ryburg Schworstadt,Hydro,Run-Of-River,PP,Switzerland,120.35,,1984.0,2014.0,,47.58686194055,7.83370777036,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H424'}, 'OPSD': {'OEU-700', 'OEU-699'}}"
3307,Rasse,Hydro,Run-Of-River,PP,Switzerland,0.72,,1998.0,1998.0,,46.1813257214999,7.00920746419999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2376'}, 'OPSD': {'OEU-1121'}}"
3308,Rathausen,Hydro,Run-Of-River,PP,Switzerland,2.1,,1980.0,1980.0,,47.0817753951,8.3143325152,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2180'}, 'OPSD': {'OEU-902'}}"
3309,Realp,Hydro,Run-Of-River,PP,Switzerland,0.9,,2008.0,2017.0,,46.5993455879,8.50229746755,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2352'}, 'OPSD': {'OEU-846', 'OEU-845'}}"
3310,Refrain,Hydro,Run-Of-River,PP,Switzerland,12.0,,1956.0,1956.0,,47.18769382390001,6.873117371749999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1677'}, 'OPSD': {'OEU-1155'}}"
3311,Reserv Peteille Vetroz,Hydro,Run-Of-River,PP,Switzerland,5.77399999999999,,2015.0,2015.0,,46.2269117894,7.27325930916999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1951'}, 'OPSD': {'OEU-1073'}}"
3312,Rheinau,Hydro,Run-Of-River,PP,Switzerland,36.8,,2005.0,2005.0,,47.6389102371,8.60166117811,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1039'}, 'OPSD': {'OEU-657'}}"
3313,Rheinkraftwerk Sackingen,Hydro,Run-Of-River,PP,Switzerland,73.6,,1966.0,1966.0,,47.5578674160999,7.95679136018,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H647'}, 'OPSD': {'OEU-698'}}"
3314,Ri Di Foch Prato Leventina,Hydro,Run-Of-River,PP,Switzerland,0.31,,2008.0,2008.0,,46.480190595,8.74753439559,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2465'}, 'OPSD': {'OEU-1165'}}"
3315,Riedji,Hydro,Run-Of-River,PP,Switzerland,0.59,,2016.0,2016.0,,46.2393596552,7.89006330756,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2394'}, 'OPSD': {'OEU-1017'}}"
3316,Rivaz Le Forestay,Hydro,Run-Of-River,PP,Switzerland,0.73,,2014.0,2014.0,,46.4746425288,6.77770904753,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2372'}, 'OPSD': {'OEU-1144'}}"
3317,Rochers,Hydro,Run-Of-River,PP,Switzerland,0.33,,2001.0,2001.0,,46.2633429435,7.35252424065,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2460'}, 'OPSD': {'OEU-1072'}}"
3318,Rondchatel,Hydro,Run-Of-River,PP,Switzerland,3.0,,2013.0,2013.0,,47.1710326223,7.24974576351,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2122'}, 'OPSD': {'OEU-810'}}"
3319,Roseg Samedan,Hydro,Run-Of-River,PP,Switzerland,0.31,,2003.0,2003.0,,46.5117431884,9.87815914686999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2466'}, 'OPSD': {'OEU-1221'}}"
3320,Rossfall,Hydro,Run-Of-River,PP,Switzerland,0.38,,1991.0,1991.0,,47.2868596876,9.27779379793,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2443'}, 'OPSD': {'OEU-670'}}"
3321,Rosswald Garsterna,Hydro,Run-Of-River,PP,Switzerland,0.45,,1995.0,1995.0,,46.3162383255,8.03403209364,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2429'}, 'OPSD': {'OEU-1018'}}"
3322,Rotzloch,Hydro,Run-Of-River,PP,Switzerland,0.3,,1935.0,1935.0,,46.9648831886,8.33108666537,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2475'}, 'OPSD': {'OEU-895'}}"
3323,Ruchlig Dotierzentrale,Hydro,Run-Of-River,CHP,Switzerland,10.4,,2014.0,2014.0,,47.3994245678,8.05102832477,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1729'}, 'OPSD': {'OEU-834', 'OEU-835'}}"
3324,Rumblar,Hydro,Run-Of-River,PP,Switzerland,6.62,,1962.0,1962.0,,46.9176188126,8.84549886362,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1910'}, 'OPSD': {'OEU-870'}}"
3325,Rupperswil Auenstein,Hydro,Run-Of-River,PP,Switzerland,41.74,,1993.0,2010.0,,47.411796663,8.1147717897,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H951'}, 'OPSD': {'OEU-837', 'OEU-836'}}"
3326,Ruppoldingen,Hydro,Run-Of-River,PP,Switzerland,23.0,,2000.0,2000.0,,47.3122915561,7.87770217416999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1321'}, 'OPSD': {'OEU-829'}}"
3327,Russein,Hydro,Run-Of-River,PP,Switzerland,24.87,,2015.0,2015.0,,46.7202818447,8.89856834691,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1273'}, 'OPSD': {'OEU-577'}}"
3328,Rutiberg Brandbach,Hydro,Run-Of-River,PP,Switzerland,0.85,,1977.0,1977.0,,47.0936004243999,9.0373154401,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2358'}, 'OPSD': {'OEU-966'}}"
3329,Rutiberg Obersee,Hydro,Run-Of-River,PP,Switzerland,0.89,,2007.0,2007.0,,47.0936004243999,9.0373154401,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2354'}, 'OPSD': {'OEU-965'}}"
3330,Soor,Hydro,Run-Of-River,PP,Switzerland,0.98,,2001.0,2001.0,,47.3564409783,9.07842778781,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2336'}, 'OPSD': {'OEU-665'}}"
3331,Spina Valbella,Hydro,Run-Of-River,PP,Switzerland,4.2,,1963.0,1963.0,,46.4311343619999,9.20699910427,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2045'}, 'OPSD': {'OEU-1175'}}"
3332,Mossford,Hydro,Run-Of-River,PP,United Kingdom,18.6,,1957.0,1957.0,,57.6166,-4.76,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1438'}, 'OPSD': {'OEU-3036'}}"
3333,Waldhalde,Hydro,Run-Of-River,PP,Switzerland,2.8,,1967.0,1967.0,,47.1791652701,8.62847586729,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2149'}, 'OPSD': {'OEU-979'}}"
3334,Turbinage Jora Afforets,Hydro,Run-Of-River,PP,Switzerland,0.47,,2013.0,2013.0,,46.1911570385,7.19979648409999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2422'}, 'OPSD': {'OEU-1090'}}"
3335,Turbinage Salvan Et Vernayaz,Hydro,Run-Of-River,PP,Switzerland,0.46,,2013.0,2013.0,,46.1338328331,7.0346848085,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2423'}, 'OPSD': {'OEU-1114'}}"
3336,Turtig,Hydro,Run-Of-River,PP,Switzerland,1.06,,2007.0,2007.0,,46.3012328337,7.79388128294999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2282'}, 'OPSD': {'OEU-1039'}}"
3337,Twkw Nessel Mittubach,Hydro,Run-Of-River,PP,Switzerland,0.55,,2015.0,2015.0,,46.2892989196,8.02478361541999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2403'}, 'OPSD': {'OEU-1013'}}"
3338,Ulrichen,Hydro,Run-Of-River,PP,Switzerland,2.35,,2014.0,2014.0,,46.5031259385,8.31853164755,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2169'}, 'OPSD': {'OEU-995'}}"
3339,Usine Du Chanet,Hydro,Run-Of-River,PP,Switzerland,4.4,,1972.0,1972.0,,46.9592586148999,6.82888645291,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2039'}, 'OPSD': {'OEU-806'}}"
3340,Utzenstorf,Hydro,Run-Of-River,PP,Switzerland,0.38,,1949.0,1949.0,,47.1458646634,7.54607873841,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2445'}, 'OPSD': {'OEU-819'}}"
3341,Uznaberg Uznach,Hydro,Run-Of-River,PP,Switzerland,0.51,,2015.0,2015.0,,47.2311598929,8.96429863072,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2409'}, 'OPSD': {'OEU-970'}}"
3342,Val Giuf,Hydro,Run-Of-River,PP,Switzerland,1.5,,1979.0,1979.0,,46.6713364433,8.75072947495,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2245'}, 'OPSD': {'OEU-572'}}"
3343,Valmara,Hydro,Run-Of-River,PP,Switzerland,0.95,,1999.0,1999.0,,45.9394453937,8.9776796767,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2339'}, 'OPSD': {'OEU-1199'}}"
3344,Vessy,Hydro,Run-Of-River,PP,Switzerland,0.32,,2007.0,2007.0,,46.1790567398,6.17027683448,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2464'}, 'OPSD': {'OEU-1148'}}"
3345,Walibach,Hydro,Run-Of-River,PP,Switzerland,3.64,,2013.0,2013.0,,46.4521519548999,8.21513948705,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2083'}, 'OPSD': {'OEU-999'}}"
3346,St Sulpice,Hydro,Run-Of-River,PP,Switzerland,3.9,,1988.0,1988.0,,46.9106213602,6.55745141266,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2078'}, 'OPSD': {'OEU-802'}}"
3347,Wassen,Hydro,Run-Of-River,PP,Switzerland,58.0,,1992.0,1992.0,,46.7156913962,8.61014697239,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H762'}, 'OPSD': {'OEU-851'}}"
3348,Wasserwasserkraftwerk Mund,Hydro,Run-Of-River,PP,Switzerland,2.88,,2015.0,2015.0,,46.3142389389,7.94572953313,,0.0,0.0,0.0,"{nan, nan}","{'JRC': {'JRC-H2254', 'JRC-H2253'}, 'OPSD': {'OEU-1011', 'OEU-1016'}}"
3349,Weinfelden Model,Hydro,Run-Of-River,PP,Switzerland,0.4,,1948.0,1948.0,,47.5608510601,9.1021506291,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2439'}, 'OPSD': {'OEU-682', 'OEU-683'}}"
3350,Widen,Hydro,Run-Of-River,PP,Switzerland,0.83,,1989.0,1989.0,,47.5647136507,9.07728471582,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2361'}, 'OPSD': {'OEU-684'}}"
3351,Wiesti,Hydro,Run-Of-River,PP,Switzerland,3.4,,1990.0,1990.0,,46.0243792554,7.75257026538,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2091'}, 'OPSD': {'OEU-1025'}}"
3352,Wildegg Brugg,Hydro,Run-Of-River,PP,Switzerland,51.9,,1953.0,1997.0,,47.4688460177,8.1698811311,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H826'}, 'OPSD': {'OEU-840', 'OEU-839'}}"
3353,Wyhlen,Hydro,Run-Of-River,PP,Switzerland,38.92,,1994.0,1994.0,,47.6182757945999,8.057542122065,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H998'}, 'OPSD': {'OEU-704'}}"
3354,Ziegelbrucke,Hydro,Run-Of-River,PP,Switzerland,1.18,,2011.0,2011.0,,47.1331874754,9.06288735926,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2275'}, 'OPSD': {'OEU-969'}}"
3355,Zour,Hydro,Run-Of-River,PP,Switzerland,0.46,,2004.0,2004.0,,46.2744977933,7.35289555834,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2424'}, 'OPSD': {'OEU-1069'}}"
3356,Zwingen Obermatt,Hydro,Run-Of-River,PP,Switzerland,16.03,,2005.0,2005.0,,47.4364944597,7.52399277791999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1499'}, 'OPSD': {'OEU-713'}}"
3357,Luichart,Hydro,Reservoir,Store,United Kingdom,34.0,,1954.0,1954.0,,57.775002,-4.955,,62.0,16.0,0.0,{nan},"{'JRC': {'JRC-H1078'}, 'OPSD': {'OEU-3031', 'OEU-3030'}}"
3358,Trigemer Sa,Hydro,Run-Of-River,PP,Switzerland,1.26,,1995.0,1995.0,,46.0583372444999,6.96030038613999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2266'}, 'OPSD': {'OEU-1108'}}"
3359,Tremorgio,Hydro,Reservoir,Store,Switzerland,10.0,,1925.0,1925.0,,46.4902114363,8.73670424626,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1743'}, 'OPSD': {'OEU-1164'}}"
3360,Torrent Soi,Hydro,Run-Of-River,PP,Switzerland,0.92,,2005.0,2005.0,,46.1860308698999,6.89104970296,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2348'}, 'OPSD': {'OEU-1128'}}"
3361,Tobeli,Hydro,Run-Of-River,PP,Switzerland,0.6,,1992.0,1992.0,,47.1248957041,9.32865044802,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2391'}, 'OPSD': {'OEU-958'}}"
3362,Staubenwald,Hydro,Run-Of-River,PP,Switzerland,0.31,,2007.0,2007.0,,46.7281811231999,8.62036146626,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2468'}, 'OPSD': {'OEU-854'}}"
3363,Stenna Flims Flembach,Hydro,Run-Of-River,PP,Switzerland,1.73,,1999.0,1999.0,,46.8337568535,9.28289622392,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2228'}, 'OPSD': {'OEU-596'}}"
3364,Step Vallee Bagnes,Hydro,Run-Of-River,PP,Switzerland,0.4,,2007.0,2007.0,,46.0827671918,7.20311685212,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2438'}, 'OPSD': {'OEU-1094'}}"
3365,Stollen,Hydro,Run-Of-River,PP,Switzerland,0.71,,1999.0,1999.0,,47.0337616233,8.23723761716,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2379'}, 'OPSD': {'OEU-899'}}"
3366,Stroppel Untersiggenthal,Hydro,Run-Of-River,PP,Switzerland,0.8,,2010.0,2010.0,,47.5027384384,8.24029647654,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2365'}, 'OPSD': {'OEU-991'}}"
3367,Susasca,Hydro,Run-Of-River,PP,Switzerland,5.86,,2015.0,2015.0,,46.7551930076,10.0840366722,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1949'}, 'OPSD': {'OEU-1225'}}"
3368,Sustli,Hydro,Run-Of-River,PP,Switzerland,1.63,,1998.0,1998.0,,46.963776447,8.48336356408,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2236'}, 'OPSD': {'OEU-878'}}"
3369,Tagenstal,Hydro,Run-Of-River,PP,Switzerland,1.27,,1941.0,1941.0,,46.8056049247999,8.44557705375,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2265'}, 'OPSD': {'OEU-879'}}"
3370,Talbach,Hydro,Run-Of-River,PP,Switzerland,0.75,,1954.0,1954.0,,47.1105410977999,9.27055175592,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2370'}, 'OPSD': {'OEU-959'}}"
3371,Tannuwald,Hydro,Run-Of-River,PP,Switzerland,5.2,,1979.0,1979.0,,46.1499409889,8.10793668693,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1979'}, 'OPSD': {'OEU-1202'}}"
3372,Tarasp Ischla,Hydro,Run-Of-River,PP,Switzerland,0.92,,2010.0,2010.0,,46.7899029834,10.2837559953,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2347'}, 'OPSD': {'OEU-1229'}}"
3373,Taschbach,Hydro,Run-Of-River,PP,Switzerland,1.65,,1992.0,1992.0,,46.0672050805,7.78111832736,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2235'}, 'OPSD': {'OEU-1026'}}"
3374,Tasnan,Hydro,Run-Of-River,PP,Switzerland,6.6,,2014.0,2014.0,,46.7776529012,10.2257209387,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1912'}, 'OPSD': {'OEU-1228'}}"
3375,Taubenloch,Hydro,Run-Of-River,PP,Switzerland,0.32,,2006.0,2006.0,,47.1607076521,7.26165130183,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2463'}, 'OPSD': {'OEU-812'}}"
3376,Taulan,Hydro,Run-Of-River,PP,Switzerland,1.2,,1996.0,1996.0,,46.4339054895,6.91846679903,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2271'}, 'OPSD': {'OEU-1143'}}"
3377,Tecnicama,Hydro,Run-Of-River,PP,Switzerland,0.3,,1987.0,1987.0,,46.2851556544999,9.17421837591,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2476'}, 'OPSD': {'OEU-1179'}}"
3378,Thorenberg,Hydro,Run-Of-River,PP,Switzerland,0.79,,2000.0,2000.0,,47.0525764602,8.24804704827,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2366'}, 'OPSD': {'OEU-900'}}"
3379,Thun Eidg,Hydro,Run-Of-River,PP,Switzerland,0.44,,1937.0,1937.0,,46.761596737,7.61469587515,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2432'}, 'OPSD': {'OEU-768'}}"
3380,Thur,Hydro,Run-Of-River,PP,Switzerland,0.7,,1976.0,1976.0,,47.5502758293999,9.1427446335,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2381'}, 'OPSD': {'OEU-681'}}"
3381,Thurfeld,Hydro,Run-Of-River,PP,Switzerland,1.7,,2011.0,2011.0,,47.5192647047,9.20708697249,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H2231'}, 'OPSD': {'OEU-677'}}"
3382,Tiefencastel Ost,Hydro,Reservoir,Store,Switzerland,52.0,,1970.0,1970.0,,46.6644016578,9.56270347436999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H824'}, 'OPSD': {'OEU-618'}}"
3383,Tiefencastel West,Hydro,Run-Of-River,PP,Switzerland,26.0,,1949.0,1949.0,,46.6644016578,9.56270347436999,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H1232'}, 'OPSD': {'OEU-619'}}"
3384,Tierfehd Hintersand,Hydro,Run-Of-River,PP,Switzerland,42.0,,1968.0,1968.0,,46.8761153436,8.98702934899,,0.0,0.0,0.0,{nan},"{'JRC': {'JRC-H947'}, 'OPSD': {'OEU-918'}}"
3385,Mortensdalelva,Hydro,Reservoir,Store,Norway,2.1,,2012.0,2012.0,,69.235952,19.835979,,0.0,295.0,0.0,{nan},"{'JRC': {'JRC-N1621'}, 'OPSD': {'OEU-4002'}}"
3386,Morre,Hydro,Reservoir,Store,Norway,13.6,,1977.0,1977.0,,63.927744,10.233434,171.41176470588235,12.4,81.3,2331.2,{nan},"{'JRC': {'JRC-N285'}, 'OPSD': {'OEU-4029'}}"
3387,Morkenfoss,Hydro,Reservoir,Store,Norway,2.1,,1986.0,1986.0,,64.429329,10.959254,791.1428571428572,14.2,50.5,1661.4000000000003,{nan},"{'JRC': {'JRC-N277'}, 'OPSD': {'OEU-4001'}}"
3388,Hilmonkoski,Hydro,,PP,Finland,6.8,,,,,63.0167,25.4167,,0.0,0.0,0.0,{nan},"{'OPSD': {'OEU-1423'}, 'GPD': {'WRI1002335'}}"
3389,Aittokoski,Hydro,,PP,Finland,44.8,,,,,63.7833,25.9667,,0.0,0.0,0.0,{nan},"{'OPSD': {'OEU-1393'}, 'GPD': {'WRI1002307'}}"
3390,Alakoski,Hydro,,PP,Finland,4.6,,,,,62.55,29.25,,0.0,0.0,0.0,{nan},"{'OPSD': {'OEU-1394'}, 'GPD': {'WRI1002308'}}"
3391,Askala,Hydro,,PP,Finland,1.3,,,,,60.4567,22.6869,,0.0,0.0,0.0,{nan},"{'OPSD': {'OEU-1399'}, 'GPD': {'WRI1002313'}}"
3392,Atro,Hydro,,PP,Finland,6.5,,,,,62.8924,27.677,,0.0,0.0,0.0,{nan},"{'OPSD': {'OEU-1400'}, 'GPD': {'WRI1002314'}}"
3393,Finlayson Ve,Hydro,,PP,Finland,4.19,,,,,61.4991,23.7871,,0.0,0.0,0.0,{nan},"{'OPSD': {'OEU-1405'}, 'GPD': {'WRI1002318'}}"
3394,Haapakoski,Hydro,,PP,Finland,32.5,,,,,65.3333,25.2833,,0.0,0.0,0.0,{nan},"{'OPSD': {'OEU-1407'}, 'GPD': {'WRI1002319'}}"
